GIX6-1227-MONOMER	GIX6-1227	Q04JV4	phosphate transport system regulatory protein PhoU	
GIX6-835-MONOMER	GIX6-835	Q04KY0	ribosome recycling factor	Frr
GIX6-420-MONOMER	GIX6-420	Q04M20	formate acetyltransferase	PflB
GIX6-1925-MONOMER	GIX6-1925	Q04I75	penicillin-binding protein 1B	
GIX6-1226-MONOMER	GIX6-1226	Q04JV5	amino acid ABC transporter amino acid-binding protein	
GIX6-834-MONOMER	GIX6-834	Q04KY1	uridylate kinase	PyrH
GIX6-1924-MONOMER	GIX6-1924	Q04I76	orf	
GIX6-1225-MONOMER	GIX6-1225	Q04JV6	orf	
GIX6-419-MONOMER	GIX6-419	Q04M21	DNA polymerase IV	DinP
GIX6-833-MONOMER	GIX6-833	Q04KY2	tRNA (uracil-5-)-methyltransferase Gid	Gid
GIX6-30-MONOMER	GIX6-30	Q04N43	orf	
GIX6-1923-MONOMER	GIX6-1923	Q04I77	2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase	
GIX6-1224-MONOMER	GIX6-1224	Q04JV7	alpha-acetolactate decarboxylase	BudA
GIX6-832-MONOMER	GIX6-832	Q04KY3	orf	
GIX6-1922-MONOMER	GIX6-1922	Q04I78	peptidase, M20/M25/M40 family protein	
GIX6-1223-MONOMER	GIX6-1223	Q04JV8	orf	
GIX6-418-MONOMER	GIX6-418	Q04M22	orf	
GIX6-831-MONOMER	GIX6-831	Q04KY4	orf	
GIX6-1921-MONOMER	GIX6-1921	Q04I79	5-formyltetrahydrofolate cyclo-ligase	
GIX6-1222-MONOMER	GIX6-1222	Q04JV9	UDP-N-acetylenolpyruvoylglucosamine reductase	MurB
GIX6-417-MONOMER	GIX6-417	Q04M23	undecaprenyl pyrophosphate phosphatase	BacA
GIX6-830-MONOMER	GIX6-830	Q04KY5	orf	
GIX6-1920-MONOMER	GIX6-1920	Q04I80	orf	
GIX6-1221-MONOMER	GIX6-1221	Q04JW0	spermidine/putrescine ABC transporter ATP-binding protein	PotA
GIX6-29-MONOMER	GIX6-29	Q04N44	DNA repair protein RadA	RadA
GIX6-1919-MONOMER	GIX6-1919	Q04I81	UTP-glucose-1-phosphate uridylyltransferase	GalU
GIX6-1220-MONOMER	GIX6-1220	Q04JW1	spermidine/putrescine ABC transporter permease	PotH
GIX6-829-MONOMER	GIX6-829	Q04KY6	orf	
GIX6-414-MONOMER	GIX6-414	Q04M24	orf	
GIX6-1918-MONOMER	GIX6-1918	Q04I82	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	GpsA
GIX6-1219-MONOMER	GIX6-1219	Q04JW2	spermidine/putrescine ABC transporter permease	PotC
GIX6-828-MONOMER	GIX6-828	Q04KY7	orf	
GIX6-1917-MONOMER	GIX6-1917	Q04I83	orf	
GIX6-1218-MONOMER	GIX6-1218	Q04JW3	spermidine/putrescine ABC transporter spermidine/putrescine-binding protein	PotD
GIX6-413-MONOMER	GIX6-413	Q04M25	orf	
GIX6-28-MONOMER	GIX6-28	Q04N45	orf	
GIX6-827-MONOMER	GIX6-827	Q04KY8	DNA replication intiation control protein YabA	
GIX6-1916-MONOMER	GIX6-1916	Q04I84	transcriptional regulator	
GIX6-1217-MONOMER	GIX6-1217	Q04JW4	orf	
GIX6-826-MONOMER	GIX6-826	Q04KY9	DNA polymerase III subunit delta	HolB
GIX6-1914-MONOMER	GIX6-1914	Q04I85	phosphate transport system regulatory protein PhoU	PhoU
GIX6-412-MONOMER	GIX6-412	Q04M26	amino acid ABC transporter amino acid-binding protein/permease	
GIX6-1216-MONOMER	GIX6-1216	Q04JW5	alanyl-tRNA synthetase	AlaS
GIX6-1828-MONOMER	GIX6-1828	Q04IF3	orf	
GIX6-1215-MONOMER	GIX6-1215	Q04JW6	alpha-amylase	Amy
GIX6-1913-MONOMER	GIX6-1913	Q04I86	phosphate transporter ATP-binding protein	PstB
GIX6-825-MONOMER	GIX6-825	Q04KZ0	thymidylate kinase	Tmk
GIX6-355-MONOMER	GIX6-355	Q04M81	orf	
GIX6-763-MONOMER	GIX6-763	Q04L48	orf	SufD
GIX6-1103-MONOMER	GIX6-1103	Q04K74	Cof family protein	
GIX6-1214-MONOMER	GIX6-1214	Q04JW7	ABC transporter ATP-binding protein	
GIX6-27-MONOMER	GIX6-27	Q04N46	deoxyuridine 5'-triphosphate nucleotidohydrolase	Dut
GIX6-1912-MONOMER	GIX6-1912	Q04I87	phosphate ABC transporter permease	PstA
GIX6-411-MONOMER	GIX6-411	Q04M27	amino acid ABC transporter ATP-binding protein	
GIX6-1213-MONOMER	GIX6-1213	Q04JW8	orf	
GIX6-1827-MONOMER	GIX6-1827	Q04IF4	orf	
GIX6-824-MONOMER	GIX6-824	Q04KZ1	pyrroline-5-carboxylate reductase	ProC
GIX6-1102-MONOMER	GIX6-1102	Q04K75	Cof family protein	
GIX6-762-MONOMER	GIX6-762	Q04L49	FeS assembly ATPase SufC	SufC
GIX6-353-MONOMER	GIX6-353	Q04M82	orf	
GIX6-1212-MONOMER	GIX6-1212	Q04JW9	orf	
GIX6-1911-MONOMER	GIX6-1911	Q04I88	phosphate ABC transporter permease	PstC
GIX6-1826-MONOMER	GIX6-1826	Q04IF5	nicotinate-nucleotide pyrophosphorylase	NadC
GIX6-1101-MONOMER	GIX6-1101	Q04K76	signal recognition particle-docking protein FtsY	FtsY
GIX6-1211-MONOMER	GIX6-1211	Q04JX0	3-dehydroquinate dehydratase	AroD
GIX6-823-MONOMER	GIX6-823	Q04KZ2	gamma-glutamyl phosphate reductase	ProA
GIX6-761-MONOMER	GIX6-761	Q04L50	orf	
GIX6-1910-MONOMER	GIX6-1910	Q04I89	phosphate ABC transporter substrate-binding protein	PstS
GIX6-410-MONOMER	GIX6-410	Q04M28	orf	
GIX6-352-MONOMER	GIX6-352	Q04M83	DNA-binding response regulator	
GIX6-1210-MONOMER	GIX6-1210	Q04JX1	shikimate 5-dehydrogenase	AroE
GIX6-1100-MONOMER	GIX6-1100	Q04K77	glucose-6-phosphate 1-dehydrogenase	Zwf
GIX6-25-MONOMER	GIX6-25	Q04N47	cytidine/deoxycytidylate deaminase family protein	
GIX6-1824-MONOMER	GIX6-1824	Q04IF6	orf	
GIX6-1209-MONOMER	GIX6-1209	Q04JX2	3-dehydroquinate synthase	AroB
GIX6-822-MONOMER	GIX6-822	Q04KZ3	gamma-glutamyl kinase	ProB
GIX6-760-MONOMER	GIX6-760	Q04L51	DNA polymerase III subunits gamma and tau	DnaX
GIX6-1909-MONOMER	GIX6-1909	Q04I90	sensor histidine kinase PnpS	PnpS
GIX6-1099-MONOMER	GIX6-1099	Q04K78	amino acid ABC transporter ATP-binding protein	
GIX6-1208-MONOMER	GIX6-1208	Q04JX3	chorismate synthase	AroC
GIX6-351-MONOMER	GIX6-351	Q04M84	sensor histidine kinase	
GIX6-409-MONOMER	GIX6-409	Q04M29	threonine dehydratase	IlvA
GIX6-1207-MONOMER	GIX6-1207	Q04JX4	prephenate dehydrogenase	TyrA
GIX6-1823-MONOMER	GIX6-1823	Q04IF7	glyceraldehyde-3-phosphate dehydrogenase	Gap
GIX6-1098-MONOMER	GIX6-1098	Q04K79	amino acid ABC transporter amino acid-binding protein/permease	
GIX6-821-MONOMER	GIX6-821	Q04KZ4	choline binding protein E	CbpE
GIX6-759-MONOMER	GIX6-759	Q04L52	orf	
GIX6-1908-MONOMER	GIX6-1908	Q04I91	response regulator	
GIX6-1206-MONOMER	GIX6-1206	Q04JX5	orf	
GIX6-350-MONOMER	GIX6-350	Q04M85	orf	
GIX6-1097-MONOMER	GIX6-1097	Q04K80	orf	
GIX6-1205-MONOMER	GIX6-1205	Q04JX6	3-phosphoshikimate 1-carboxyvinyltransferase	AroA
GIX6-24-MONOMER	GIX6-24	Q04N48	adenylosuccinate synthetase	PurA
GIX6-820-MONOMER	GIX6-820	Q04KZ5	ribosomal large subunit pseudouridine synthase D	RluD
GIX6-757-MONOMER	GIX6-757	Q04L53	30S ribosomal protein S1	RpsA
GIX6-1907-MONOMER	GIX6-1907	Q04I92	orf	
GIX6-1822-MONOMER	GIX6-1822	Q04IF8	ribosomal large subunit pseudouridine synthase, RluD subfamily protein	
GIX6-349-MONOMER	GIX6-349	Q04M86	isopentenyl pyrophosphate isomerase	Fni
GIX6-408-MONOMER	GIX6-408	Q04M30	orf	
GIX6-1204-MONOMER	GIX6-1204	Q04JX7	shikimate kinase	AroK
GIX6-1096-MONOMER	GIX6-1096	Q04K81	excinuclease ABC subunit B	UvrB
GIX6-1203-MONOMER	GIX6-1203	Q04JX8	prephenate dehydratase	
GIX6-1906-MONOMER	GIX6-1906	Q04I93	orf	
GIX6-754-MONOMER	GIX6-754	Q04L54	orf	
GIX6-819-MONOMER	GIX6-819	Q04KZ6	lipoprotein signal peptidase	LspA
GIX6-1095-MONOMER	GIX6-1095	Q04K82	orf	
GIX6-1821-MONOMER	GIX6-1821	Q04IF9	penicillin-binding protein 2A	
GIX6-348-MONOMER	GIX6-348	Q04M87	phosphomevalonate kinase	
GIX6-407-MONOMER	GIX6-407	Q04M31	orf	
GIX6-1202-MONOMER	GIX6-1202	Q04JX9	Psr protein	Psr
GIX6-753-MONOMER	GIX6-753	Q04L55	pyrrolidone-carboxylate peptidase	Pcp
GIX6-1201-MONOMER	GIX6-1201	Q04JY0	phosphotransferase LicD3	
GIX6-1094-MONOMER	GIX6-1094	Q04K83	GNAT family acetyltransferase	
GIX6-1905-MONOMER	GIX6-1905	Q04I94	arginyl-tRNA synthetase	ArgS
GIX6-818-MONOMER	GIX6-818	Q04KZ7	transcriptional regulator, LysR family protein	
GIX6-1820-MONOMER	GIX6-1820	Q04IG0	preprotein translocase subunit SecE	SecE
GIX6-23-MONOMER	GIX6-23	Q04N49	orf	
GIX6-406-MONOMER	GIX6-406	Q04M32	ketol-acid reductoisomerase	IlvC
GIX6-1200-MONOMER	GIX6-1200	Q04JY1	glycoside hydrolase family protein	
GIX6-347-MONOMER	GIX6-347	Q04M88	diphosphomevalonate decarboxylase	MvaD
GIX6-752-MONOMER	GIX6-752	Q04L56	orf	
GIX6-1904-MONOMER	GIX6-1904	Q04I95	arginine repressor	ArgR
GIX6-1199-MONOMER	GIX6-1199	Q04JY2	glycosyl transferase family protein	
GIX6-1093-MONOMER	GIX6-1093	Q04K84	MutT/nudix family protein	
GIX6-817-MONOMER	GIX6-817	Q04KZ8	orf	
GIX6-405-MONOMER	GIX6-405	Q04M33	acetolactate synthase 3 regulatory subunit	IlvH
GIX6-1819-MONOMER	GIX6-1819	Q04IG1	transcription antitermination protein NusG	NusG
GIX6-346-MONOMER	GIX6-346	Q04M89	mevalonate kinase	Mvk
GIX6-1198-MONOMER	GIX6-1198	Q04JY3	orf	
GIX6-1903-MONOMER	GIX6-1903	Q04I96	DNA mismatch repair protein MutS	MutS
GIX6-751-MONOMER	GIX6-751	Q04L57	orf	
GIX6-1818-MONOMER	GIX6-1818	Q04IG2	transcriptional regulator ComX2	
GIX6-1197-MONOMER	GIX6-1197	Q04JY4	orf	
GIX6-404-MONOMER	GIX6-404	Q04M34	acetolactate synthase catalytic subunit	IlvB
GIX6-1092-MONOMER	GIX6-1092	Q04K85	transcriptional regulator, biotin repressor family protein	
GIX6-816-MONOMER	GIX6-816	Q04KZ9	Cof family protein	
GIX6-345-MONOMER	GIX6-345	Q04M90	choline binding protein C	CbpC
GIX6-1902-MONOMER	GIX6-1902	Q04I97	ABC transporter ATP-binding protein/permease	
GIX6-1196-MONOMER	GIX6-1196	Q04JY5	adaptor protein	MecA
GIX6-750-MONOMER	GIX6-750	Q04L58	orf	
GIX6-1803-MONOMER	GIX6-1803	Q04IG3	orf	
GIX6-1091-MONOMER	GIX6-1091	Q04K86	orf	
GIX6-1195-MONOMER	GIX6-1195	Q04JY6	homoserine dehydrogenase	Hom
GIX6-403-MONOMER	GIX6-403	Q04M35	orf	
GIX6-815-MONOMER	GIX6-815	Q04L00	carbon-nitrogen hydrolase	
GIX6-344-MONOMER	GIX6-344	Q04M91	DNA-binding response regulator	
GIX6-1901-MONOMER	GIX6-1901	Q04I98	transposase	
GIX6-1194-MONOMER	GIX6-1194	Q04JY7	homoserine kinase	ThrB
GIX6-1802-MONOMER	GIX6-1802	Q04IG4	orf	
GIX6-1090-MONOMER	GIX6-1090	Q04K87	orf	
GIX6-749-MONOMER	GIX6-749	Q04L59	branched-chain amino acid aminotransferase	IlvE
GIX6-402-MONOMER	GIX6-402	Q04M36	orf	
GIX6-1193-MONOMER	GIX6-1193	Q04JY8	bifunctional methionine sulfoxide reductase A/B	
GIX6-1089-MONOMER	GIX6-1089	Q04K88	phosphopantothenoylcysteine decarboxylase	CoaC
GIX6-814-MONOMER	GIX6-814	Q04L01	agmatine deiminase	
GIX6-1900-MONOMER	GIX6-1900	Q04I99	ABC transporter ATP-binding protein/permease	
GIX6-343-MONOMER	GIX6-343	Q04M92	6-phosphogluconate dehydrogenase	Gnd
GIX6-1801-MONOMER	GIX6-1801	Q04IG5	ABC transporter ATP-binding protein	
GIX6-14-MONOMER	GIX6-14	Q04IG2	transcriptional regulator ComX1	
GIX6-1192-MONOMER	GIX6-1192	Q04JY9	ABC transporter ATP-binding protein/permease	
GIX6-748-MONOMER	GIX6-748	Q04L60	DNA topoisomerase IV subunit A	ParC
GIX6-1088-MONOMER	GIX6-1088	Q04K89	phosphopantothenate--cysteine ligase	CoaB
GIX6-401-MONOMER	GIX6-401	Q04M37	50S ribosomal protein L28	RpmB
GIX6-1191-MONOMER	GIX6-1191	Q04JZ0	ABC transporter ATP-binding protein/permease	
GIX6-1899-MONOMER	GIX6-1899	Q04IA0	glutamine amidotransferase, class 1	
GIX6-1800-MONOMER	GIX6-1800	Q04IG6	orf	
GIX6-813-MONOMER	GIX6-813	Q04L02	carboxynorspermidine decarboxylase	NspC
GIX6-342-MONOMER	GIX6-342	Q04M93	orf	
GIX6-1190-MONOMER	GIX6-1190	Q04JZ1	chlorohydrolase	
GIX6-1087-MONOMER	GIX6-1087	Q04K90	formate--tetrahydrofolate ligase	Fhs
GIX6-400-MONOMER	GIX6-400	Q04M38	glycosyl transferase family protein 8	
GIX6-747-MONOMER	GIX6-747	Q04L61	orf	
GIX6-1799-MONOMER	GIX6-1799	Q04IG7	sensor histidine kinase	
GIX6-1189-MONOMER	GIX6-1189	Q04JZ2	orf	
GIX6-812-MONOMER	GIX6-812	Q04L03	orf	
GIX6-1898-MONOMER	GIX6-1898	Q04IA1	orf	
GIX6-1086-MONOMER	GIX6-1086	Q04K91	A/G-specific adenine glycosylase	MutY
GIX6-1188-MONOMER	GIX6-1188	Q04JZ3	50S ribosomal protein L10	RplJ
GIX6-341-MONOMER	GIX6-341	Q04M94	orf	
GIX6-1798-MONOMER	GIX6-1798	Q04IG8	DNA-binding response regulator	
GIX6-13-MONOMER	GIX6-13	Q04N51	cell division protein FtsH	FtsH
GIX6-746-MONOMER	GIX6-746	Q04L62	DNA topoisomerase IV subunit B	ParE
GIX6-399-MONOMER	GIX6-399	Q04M39	peptide chain release factor 3	PrfC
GIX6-1085-MONOMER	GIX6-1085	Q04K92	DNA-binding response regulator	
GIX6-1187-MONOMER	GIX6-1187	Q04JZ4	50S ribosomal protein L7/L12	RplL
GIX6-1897-MONOMER	GIX6-1897	Q04IA2	glucose-6-phosphate isomerase	Pgi
GIX6-811-MONOMER	GIX6-811	Q04L04	spermidine synthase	SpeE
GIX6-1797-MONOMER	GIX6-1797	Q04IG9	catabolite control protein A	CcpA
GIX6-1186-MONOMER	GIX6-1186	Q04JZ5	orf	
GIX6-1084-MONOMER	GIX6-1084	Q04K93	sensory box sensor histidine kinase	
GIX6-339-MONOMER	GIX6-339	Q04M95	orf	
GIX6-745-MONOMER	GIX6-745	Q04L63	glycerol-3-phosphate acyltransferase PlsY	
GIX6-1896-MONOMER	GIX6-1896	Q04IA3	glutamyl-tRNA synthetase	GltX
GIX6-398-MONOMER	GIX6-398	Q04M40	aspartyl/glutamyl-tRNA amidotransferase subunit C	GatC
GIX6-1185-MONOMER	GIX6-1185	Q04JZ6	orf	
GIX6-1796-MONOMER	GIX6-1796	Q04IH0	orf	
GIX6-1083-MONOMER	GIX6-1083	Q04K94	vicX protein	VicX
GIX6-809-MONOMER	GIX6-809	Q04L05	lysine decarboxylase	Cad
GIX6-1184-MONOMER	GIX6-1184	Q04JZ7	orf	
GIX6-1895-MONOMER	GIX6-1895	Q04IA4	cytidine/deoxycytidylate deaminase family protein	
GIX6-742-MONOMER	GIX6-742	Q04L64	sugar ABC transporter permease	
GIX6-338-MONOMER	GIX6-338	Q04M96	orf	
GIX6-1082-MONOMER	GIX6-1082	Q04K95	orf	
GIX6-12-MONOMER	GIX6-12	Q04N52	hypoxanthine-guanine phosphoribosyltransferase	Hpt
GIX6-1795-MONOMER	GIX6-1795	Q04IH1	L-asparaginase	
GIX6-1183-MONOMER	GIX6-1183	Q04JZ8	orf	
GIX6-397-MONOMER	GIX6-397	Q04M41	aspartyl/glutamyl-tRNA amidotransferase subunit A	GatA
GIX6-1878-MONOMER	GIX6-1878	Q04IA5	orf	
GIX6-1081-MONOMER	GIX6-1081	Q04K96	orf	
GIX6-808-MONOMER	GIX6-808	Q04L06	orf	
GIX6-1182-MONOMER	GIX6-1182	Q04JZ9	orf	
GIX6-1794-MONOMER	GIX6-1794	Q04IH2	Cof family protein	
GIX6-741-MONOMER	GIX6-741	Q04L65	sugar ABC transporter permease	
GIX6-337-MONOMER	GIX6-337	Q04M97	Holliday junction-specific endonuclease	RecU
GIX6-1181-MONOMER	GIX6-1181	Q04K00	orf	
GIX6-1080-MONOMER	GIX6-1080	Q04K97	type II restriction endonuclease	
GIX6-396-MONOMER	GIX6-396	Q04M42	aspartyl/glutamyl-tRNA amidotransferase subunit B	GatB
GIX6-1877-MONOMER	GIX6-1877	Q04IA6	threonine synthase	ThrC
GIX6-807-MONOMER	GIX6-807	Q04L07	IS1239, transposase	
GIX6-1793-MONOMER	GIX6-1793	Q04IH3	universal stress protein family protein	
GIX6-1180-MONOMER	GIX6-1180	Q04K01	CAAX amino terminal protease family protein	
GIX6-336-MONOMER	GIX6-336	Q04M98	penicillin-binding protein 1A	
GIX6-1179-MONOMER	GIX6-1179	Q04K02	orf	
GIX6-1079-MONOMER	GIX6-1079	Q04K98	type II restriction endonuclease	
GIX6-11-MONOMER	GIX6-11	Q04N53	tRNA(Ile)-lysidine synthetase	TilS
GIX6-1792-MONOMER	GIX6-1792	Q04IH4	orf	
GIX6-740-MONOMER	GIX6-740	Q04L66	sugar ABC transporter ATP-binding protein	
GIX6-1876-MONOMER	GIX6-1876	Q04IA7	MATE efflux family protein	
GIX6-806-MONOMER	GIX6-806	Q04L08	orf	
GIX6-1178-MONOMER	GIX6-1178	Q04K03	prolyl oligopeptidase family protein	
GIX6-1078-MONOMER	GIX6-1078	Q04K99	L-lactate dehydrogenase	Ldh
GIX6-335-MONOMER	GIX6-335	Q04M99	cell wall surface anchor family protein	
GIX6-395-MONOMER	GIX6-395	Q04M43	elongation factor P	Efp
GIX6-1791-MONOMER	GIX6-1791	Q04IH5	aminotransferase AlaT	
GIX6-1177-MONOMER	GIX6-1177	Q04K04	drug efflux ABC transporter ATP-binding protein/permease	
GIX6-739-MONOMER	GIX6-739	Q04L67	membrane lipoprotein TmpC	
GIX6-1875-MONOMER	GIX6-1875	Q04IA8	hydrolase	
GIX6-1176-MONOMER	GIX6-1176	Q04K05	ABC transporter ATP-binding protein	
GIX6-805-MONOMER	GIX6-805	Q04L09	transporter permease	
GIX6-1077-MONOMER	GIX6-1077	Q04KA0	DNA gyrase subunit A	GyrA
GIX6-334-MONOMER	GIX6-334	Q04MA0	oligopeptide ABC transporter oligopeptide-binding protein AliA	AliA
GIX6-1790-MONOMER	GIX6-1790	Q04IH6	50S ribosomal protein L34	RpmH
GIX6-1874-MONOMER	GIX6-1874	Q04IA9	LysM domain-containing protein	
GIX6-1175-MONOMER	GIX6-1175	Q04K06	orf	
GIX6-394-MONOMER	GIX6-394	Q04M44	orf	
GIX6-738-MONOMER	GIX6-738	Q04L68	cytidine deaminase	
GIX6-10-MONOMER	GIX6-10	Q04N54	orf	
GIX6-1789-MONOMER	GIX6-1789	Q04IH7	cell wall surface anchor family protein	
GIX6-1174-MONOMER	GIX6-1174	Q04K07	orf	
GIX6-1076-MONOMER	GIX6-1076	Q04KA1	sortase	SrtA
GIX6-804-MONOMER	GIX6-804	Q04L10	ABC transporter ATP-binding protein	
GIX6-333-MONOMER	GIX6-333	Q04MA1	orf	
GIX6-1873-MONOMER	GIX6-1873	Q04IB0	orf	
GIX6-1172-MONOMER	GIX6-1172	Q04K08	N-acetylmannosamine-6-phosphate 2-epimerase	
GIX6-1788-MONOMER	GIX6-1788	Q04IH8	TatD family hydrolase	
GIX6-1075-MONOMER	GIX6-1075	Q04KA2	transporter FNT family protein	
GIX6-393-MONOMER	GIX6-393	Q04M45	transcription antitermination protein NusB	NusB
GIX6-1171-MONOMER	GIX6-1171	Q04K09	orf	
GIX6-803-MONOMER	GIX6-803	Q04L11	orf	
GIX6-1871-MONOMER	GIX6-1871	Q04IB1	orf	
GIX6-737-MONOMER	GIX6-737	Q04L69	deoxyribose-phosphate aldolase	DeoC
GIX6-331-MONOMER	GIX6-331	Q04MA2	dTDP-4-dehydrorhamnose reductase	RfbD
GIX6-1787-MONOMER	GIX6-1787	Q04IH9	primase-like protein	
GIX6-1170-MONOMER	GIX6-1170	Q04K10	oligopeptide ABC transporteroligopeptide-binding protein	
GIX6-1074-MONOMER	GIX6-1074	Q04KA3	orf	
GIX6-392-MONOMER	GIX6-392	Q04M46	orf	
GIX6-1169-MONOMER	GIX6-1169	Q04K11	oligopeptide ABC transporter permease	
GIX6-9-MONOMER	GIX6-9	Q04N55	orf	
GIX6-1786-MONOMER	GIX6-1786	Q04II0	transcriptional regulator PlcR	
GIX6-1073-MONOMER	GIX6-1073	Q04KA4	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase	
GIX6-1869-MONOMER	GIX6-1869	Q04IB2	orf	
GIX6-802-MONOMER	GIX6-802	Q04L12	S1 RNA-binding domain-containing protein	
GIX6-330-MONOMER	GIX6-330	Q04MA3	dTDP-glucose 4,6-dehydratase	RfbB
GIX6-391-MONOMER	GIX6-391	Q04M47	orf	
GIX6-1168-MONOMER	GIX6-1168	Q04K12	oligopeptide ABC transporter pemease protein	
GIX6-736-MONOMER	GIX6-736	Q04L70	pyrimidine-nucleoside phosphorylase	Pdp
GIX6-1785-MONOMER	GIX6-1785	Q04II1	immunity protein	
GIX6-1072-MONOMER	GIX6-1072	Q04KA5	orf	
GIX6-1868-MONOMER	GIX6-1868	Q04IB3	queuine tRNA-ribosyltransferase	Tgt
GIX6-1167-MONOMER	GIX6-1167	Q04K13	ABC transporter ATP-binding protein	
GIX6-329-MONOMER	GIX6-329	Q9ZIH5	dTDP-4-dehydrorhamnose 3,5-epimerase	RfbC
GIX6-801-MONOMER	GIX6-801	Q04L13	orf	
GIX6-1071-MONOMER	GIX6-1071	Q04KA6	orf	
GIX6-390-MONOMER	GIX6-390	Q04M48	acetyl-CoA carboxylase subunit alpha	AccA
GIX6-1166-MONOMER	GIX6-1166	Q04K14	orf	
GIX6-1784-MONOMER	GIX6-1784	Q04II2	ABC transporter ATP-binding protein	
GIX6-735-MONOMER	GIX6-735	Q04L71	methyltransferase small subunit	
GIX6-1867-MONOMER	GIX6-1867	Q04IB4	orf	
GIX6-8-MONOMER	GIX6-8	Q04N56	orf	
GIX6-1165-MONOMER	GIX6-1165	Q04K15	orf	
GIX6-328-MONOMER	GIX6-328	Q9ZIH6	glucose-1-phosphate thymidylyltransferase	
GIX6-1070-MONOMER	GIX6-1070	Q04KA7	tRNA pseudouridine synthase B	TruB
GIX6-1866-MONOMER	GIX6-1866	Q04IB5	N-acetylglucosamine-6-phosphate deacetylase	NagA
GIX6-1164-MONOMER	GIX6-1164	Q04K16	cytidine deaminase	
GIX6-389-MONOMER	GIX6-389	Q04M49	acetyl-CoA carboxylase subunit beta	AccD
GIX6-1783-MONOMER	GIX6-1783	Q04II3	orf	
GIX6-800-MONOMER	GIX6-800	Q04L14	capsular polysaccharide biosynthesis protein	
GIX6-734-MONOMER	GIX6-734	Q04L72	orf	
GIX6-1069-MONOMER	GIX6-1069	Q04KA8	orf	
GIX6-1163-MONOMER	GIX6-1163	Q04K17	N-acetylneuraminate lyase	
GIX6-1865-MONOMER	GIX6-1865	Q04IB6	zinc-containing alcohol dehydrogenase	
GIX6-327-MONOMER	GIX6-327	Q9ZIH7	UDP-galactopyranose mutase	
GIX6-388-MONOMER	GIX6-388	Q04M50	acetyl-CoA carboxylase biotin carboxylase subunit	AccC
GIX6-1162-MONOMER	GIX6-1162	Q04K18	orf	
GIX6-1782-MONOMER	GIX6-1782	Q04II4	dimethyladenosine transferase	KsgA
GIX6-799-MONOMER	GIX6-799	Q04L15	orf	
GIX6-1068-MONOMER	GIX6-1068	Q04KA9	uridine kinase	Udk
GIX6-1864-MONOMER	GIX6-1864	Q04IB7	orf	
GIX6-7-MONOMER	GIX6-7	Q04N57	S4 domain-containing protein	
GIX6-1161-MONOMER	GIX6-1161	Q04K19	orf	
GIX6-387-MONOMER	GIX6-387	Q04M51	(3R)-hydroxymyristoyl-ACP dehydratase	FabZ
GIX6-733-MONOMER	GIX6-733	Q04L73	pantothenate kinase	CoaA
GIX6-1781-MONOMER	GIX6-1781	Q04II5	ribosome-associated GTPase	RsgA
GIX6-1160-MONOMER	GIX6-1160	Q04K20	ABC transporter ATP-binding protein	
GIX6-1863-MONOMER	GIX6-1863	Q04IB8	competence protein CglA	CglA
GIX6-1067-MONOMER	GIX6-1067	Q04KB0	exodeoxyribonuclease VII large subunit	XseA
GIX6-326-MONOMER	GIX6-326	Q9ZIH8	UDP-glucose 6-dehydrogenase	
GIX6-1159-MONOMER	GIX6-1159	Q04K21	orf	
GIX6-798-MONOMER	GIX6-798	Q04L16	orf	
GIX6-1780-MONOMER	GIX6-1780	Q04II6	ribulose-phosphate 3-epimerase	Rpe
GIX6-732-MONOMER	GIX6-732	Q04L74	30S ribosomal protein S20	RpsT
GIX6-386-MONOMER	GIX6-386	Q04M52	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	AccB
GIX6-1862-MONOMER	GIX6-1862	Q04IB9	competence protein CglB	CglB
GIX6-1158-MONOMER	GIX6-1158	Q04K22	glutamate dehydrogenase	GdhA
GIX6-1066-MONOMER	GIX6-1066	Q04KB1	exodeoxyribonuclease VII small subunit	XseB
GIX6-1157-MONOMER	GIX6-1157	Q04K23	orf	
GIX6-1861-MONOMER	GIX6-1861	Q04IC0	competence protein CglC	CglC
GIX6-6-MONOMER	GIX6-6	Q04N58	transcription-repair coupling factor	Mfd
GIX6-1779-MONOMER	GIX6-1779	Q04II7	orf	
GIX6-731-MONOMER	GIX6-731	Q04L75	topology modulation protein	
GIX6-797-MONOMER	GIX6-797	Q04L17	orf	
GIX6-1065-MONOMER	GIX6-1065	Q04KB2	geranyltranstransferase	IspA
GIX6-325-MONOMER	GIX6-325	Q9ZIH9	orf	
GIX6-385-MONOMER	GIX6-385	Q04M53	3-oxoacyl-(acyl carrier protein) synthase II	FabF
GIX6-1156-MONOMER	GIX6-1156	Q04K24	Dyp-type peroxidase family protein	
GIX6-1860-MONOMER	GIX6-1860	Q04IC1	competence protein CglD	ClgD
GIX6-1778-MONOMER	GIX6-1778	Q04II8	orf	
GIX6-1155-MONOMER	GIX6-1155	Q04K25	orf	
GIX6-1064-MONOMER	GIX6-1064	Q04KB3	hemolysin A	
GIX6-796-MONOMER	GIX6-796	Q04L18	orf	
GIX6-730-MONOMER	GIX6-730	Q04L76	purine nucleoside phosphorylase	DeoD
